frame,numero_pers,joint,x,y,tracking,est_joueur
3694,102,24,0,0,102,0
3695,117,0,1004.1,639.223,117,0
3695,117,1,1048.45,648.044,117,0
3695,117,2,1051.29,633.291,117,0
3695,117,3,1068.86,627.446,117,0
3695,117,4,0,0,117,0
3695,117,5,1051.32,639.123,117,0
3695,117,6,1092.35,639.195,117,0
3695,117,7,1092.36,644.899,117,0
3695,117,8,1068.96,642.059,117,0
3695,117,9,1071.76,636.247,117,0
3695,117,10,1065.92,536.209,117,0
3695,117,11,1089.44,436.189,117,0
3695,117,12,1065.99,636.233,117,0
3695,117,13,1069.03,533.293,117,0
3695,117,14,1089.48,436.113,117,0
3695,117,15,1001.24,648.028,117,0
3695,117,16,998.187,642.133,117,0
3695,117,17,1018.78,651.056,117,0
3695,117,18,1001.25,651.005,117,0
3695,117,19,1098.35,391.933,117,0
3695,117,20,1092.39,397.85,117,0
3695,117,21,1092.34,430.222,117,0
3695,117,22,1101.23,386.129,117,0
3695,117,23,1107.12,397.847,117,0
3695,117,24,1086.56,433.052,117,0
3696,117,0,1007.09,645.01,117,0
3696,117,1,1048.31,648.074,117,0
3696,117,2,1051.36,630.357,117,0
3696,117,3,1069,530.211,117,0
3696,117,4,0,0,117,0
3696,117,5,0,0,117,0
3696,117,6,0,0,117,0
3696,117,7,0,0,117,0
3696,117,8,1063.03,642.053,117,0
3696,117,9,1065.95,639.172,117,0
3696,117,10,1068.74,530.373,117,0
3696,117,11,1083.67,436.066,117,0
3696,117,12,1057.11,636.219,117,0
3696,117,13,1071.79,533.204,117,0
3696,117,14,1086.53,433.24,117,0
3696,117,15,1004.19,648.125,117,0
3696,117,16,998.342,645.085,117,0
3696,117,17,1021.66,650.951,117,0
3696,117,18,0,0,117,0
3696,117,19,1095.49,386.098,117,0
3696,117,20,1092.37,391.96,117,0
3696,117,21,1086.6,427.315,117,0
3696,117,22,1098.31,383.069,117,0
3696,117,23,1098.36,389.002,117,0
3696,117,24,1080.71,430.215,117,0
3697,117,0,1018.88,647.954,117,0
3697,117,1,1048.44,662.759,117,0
3697,117,2,1060.05,636.218,117,0
3697,117,3,1071.71,527.433,117,0
3697,117,4,0,0,117,0
3697,117,5,0,0,117,0
3697,117,6,0,0,117,0
3697,117,7,0,0,117,0
3697,117,8,0,0,117,0
3697,117,9,0,0,117,0
3697,117,10,0,0,117,0
3697,117,11,0,0,117,0
3697,117,12,0,0,117,0
3697,117,13,0,0,117,0
3697,117,14,0,0,117,0
3697,117,15,1018.88,650.945,117,0
3697,117,16,0,0,117,0
3697,117,17,1021.86,651.024,117,0
3697,117,18,0,0,117,0
3697,117,19,0,0,117,0
3697,117,20,0,0,117,0
3697,117,21,0,0,117,0
3697,117,22,0,0,117,0
3697,117,23,0,0,117,0
3697,117,24,0,0,117,0
3698,117,0,1021.83,645.011,117,0
3698,117,1,1057.14,665.638,117,0
3698,117,2,1063.04,645.001,117,0
3698,117,3,1071.75,530.163,117,0
3698,117,4,0,0,117,0
3698,117,5,0,0,117,0
3698,117,6,0,0,117,0
3698,117,7,0,0,117,0
3698,117,8,1118.93,671.495,117,0
3698,117,9,1115.99,671.492,117,0
3698,117,10,0,0,117,0
3698,117,11,0,0,117,0
3698,117,12,1118.96,668.609,117,0
3698,117,13,0,0,117,0
3698,117,14,0,0,117,0
3698,117,15,1018.87,648.039,117,0
3698,117,16,1015.88,645.156,117,0
3698,117,17,1024.73,665.678,117,0
3698,117,18,0,0,117,0
3698,117,19,0,0,117,0
3698,117,20,0,0,117,0
3698,117,21,0,0,117,0
3698,117,22,0,0,117,0
3698,117,23,0,0,117,0
3698,117,24,0,0,117,0
3699,117,0,1021.88,647.962,117,0
3699,117,1,1054.19,659.802,117,0
3699,117,2,1063.06,636.283,117,0
3699,117,3,1071.86,530.274,117,0
3699,117,4,0,0,117,0
3699,117,5,0,0,117,0
3699,117,6,0,0,117,0
3699,117,7,0,0,117,0
3699,117,8,1068.86,636.256,117,0
3699,117,9,1068.92,630.386,117,0
3699,117,10,1071.78,536.231,117,0
3699,117,11,1051.32,433.202,117,0
3699,117,12,1063.06,633.322,117,0
3699,117,13,1074.73,542.049,117,0
3699,117,14,1048.47,433.173,117,0
3699,117,15,1024.69,648.143,117,0
3699,117,16,0,0,117,0
3699,117,17,1024.7,662.744,117,0
3699,117,18,0,0,117,0
3699,117,19,1054.24,388.99,117,0
3699,117,20,1048.19,394.842,117,0
3699,117,21,1054.26,427.188,117,0
3699,117,22,0,0,117,0
3699,117,23,0,0,117,0
3699,117,24,1054.16,421.354,117,0
3700,117,0,1024.75,645.019,117,0
3700,117,1,1054.24,656.822,117,0
3700,117,2,1065.9,642.16,117,0
3700,117,3,1071.92,530.331,117,0
3700,117,4,0,0,117,0
3700,117,5,0,0,117,0
3700,117,6,0,0,117,0
3700,117,7,0,0,117,0
3700,117,8,1068.9,627.428,117,0
3700,117,9,1068.99,633.295,117,0
3700,117,10,1071.86,536.231,117,0
3700,117,11,1039.41,436.071,117,0
3700,117,12,1066.01,624.485,117,0
3700,117,13,1071.95,542.072,117,0
3700,117,14,1039.52,433.223,117,0
3700,117,15,1024.7,650.914,117,0
3700,117,16,1021.78,648.095,117,0
3700,117,17,1024.83,671.61,117,0
3700,117,18,0,0,117,0
3700,117,19,1036.49,388.995,117,0
3700,117,20,1030.63,394.859,117,0
3700,117,21,1045.34,427.242,117,0
3700,117,22,0,0,117,0
3700,117,23,0,0,117,0
3700,117,24,1036.52,424.358,117,0
3701,117,0,0,0,117,0
3701,117,1,1057.09,659.777,117,0
3701,117,2,0,0,117,0
3701,117,3,0,0,117,0
3701,117,4,0,0,117,0
3701,117,5,1068.92,645.172,117,0
3701,117,6,1077.7,636.246,117,0
3701,117,7,0,0,117,0
3701,117,8,1071.73,633.259,117,0
3701,117,9,1071.85,639.195,117,0
3701,117,10,1068.92,645.07,117,0
3701,117,11,0,0,117,0
3701,117,12,1068.82,624.478,117,0
3701,117,13,1071.95,527.424,117,0
3701,117,14,1018.84,436.205,117,0
3701,117,15,0,0,117,0
3701,117,16,1024.78,665.634,117,0
3701,117,17,0,0,117,0
3701,117,18,1027.65,671.534,117,0
3701,117,19,0,0,117,0
3701,117,20,0,0,117,0
3701,117,21,1018.84,427.277,117,0
3701,117,22,0,0,117,0
3701,117,23,0,0,117,0
3701,117,24,0,0,117,0
3702,117,0,0,0,117,0
3702,117,1,1054.19,662.688,117,0
3702,117,2,0,0,117,0
3702,117,3,0,0,117,0
3702,117,4,0,0,117,0
3702,117,5,0,0,117,0
3702,117,6,0,0,117,0
3702,117,7,0,0,117,0
3702,117,8,1068.94,633.294,117,0
3702,117,9,1071.8,639.165,117,0
3702,117,10,1071.9,527.391,117,0
3702,117,11,1004.22,453.761,117,0
3702,117,12,1068.79,627.442,117,0
3702,117,13,1071.93,527.358,117,0
3702,117,14,1001.34,447.861,117,0
3702,117,15,0,0,117,0
3702,117,16,0,0,117,0
3702,117,17,0,0,117,0
3702,117,18,0,0,117,0
3702,117,19,980.715,412.545,117,0
3702,117,20,980.58,415.591,117,0
3702,117,21,998.292,430.172,117,0
3702,117,22,989.388,409.474,117,0
3702,117,23,980.684,412.448,117,0
3702,117,24,998.371,436.102,117,0
3703,117,0,0,0,117,0
3703,117,1,1045.44,662.656,117,0
3703,117,2,0,0,117,0
3703,117,3,0,0,117,0
3703,117,4,0,0,117,0
3703,117,5,0,0,117,0
3703,117,6,0,0,117,0
3703,117,7,0,0,117,0
3703,117,8,1071.77,627.432,117,0
3703,117,9,1071.92,636.28,117,0
3703,117,10,1071.84,527.416,117,0
3703,117,11,995.245,483.118,117,0
3703,117,12,1068.86,624.426,117,0
3703,117,13,1071.84,527.313,117,0
3703,117,14,989.46,480.362,117,0
3703,117,15,0,0,117,0
3703,117,16,0,0,117,0
3703,117,17,0,0,117,0
3703,117,18,0,0,117,0
3703,117,19,0,0,117,0
3703,117,20,0,0,117,0
3703,117,21,974.758,459.729,117,0
3703,117,22,962.977,459.732,117,0
3703,117,23,957.042,462.546,117,0
3703,117,24,977.758,465.591,117,0
3703,45,0,1027.73,648.012,45,0
3703,45,1,0,0,45,0
3703,45,2,1057.17,647.932,45,0
3703,45,3,0,0,45,0
3703,45,4,0,0,45,0
3703,45,5,0,0,45,0
3703,45,6,0,0,45,0
3703,45,7,0,0,45,0
3703,45,8,0,0,45,0
3703,45,9,0,0,45,0
3703,45,10,0,0,45,0
3703,45,11,0,0,45,0
3703,45,12,0,0,45,0
3703,45,13,0,0,45,0
3703,45,14,0,0,45,0
3703,45,15,1027.71,656.829,45,0
3703,45,16,1024.8,656.844,45,0
3703,45,17,1027.8,674.482,45,0
3703,45,18,0,0,45,0
3703,45,19,0,0,45,0
3703,45,20,0,0,45,0
3703,45,21,0,0,45,0
3703,45,22,0,0,45,0
3703,45,23,0,0,45,0
3703,45,24,0,0,45,0
3704,117,0,0,0,117,0
3704,117,1,1042.33,659.818,117,0
3704,117,2,0,0,117,0
3704,117,3,0,0,117,0
3704,117,4,0,0,117,0
3704,117,5,0,0,117,0
3704,117,6,0,0,117,0
3704,117,7,0,0,117,0
3704,117,8,1065.95,621.579,117,0
3704,117,9,1068.91,627.5,117,0
3704,117,10,1065.96,524.407,117,0
3704,117,11,1001.11,509.723,117,0
3704,117,12,1060.11,621.441,117,0
3704,117,13,1068.77,527.369,117,0
3704,117,14,992.41,518.482,117,0
3704,117,15,0,0,117,0
3704,117,16,0,0,117,0
3704,117,17,0,0,117,0
3704,117,18,0,0,117,0
3704,117,19,977.707,518.535,117,0
3704,117,20,974.79,524.381,117,0
3704,117,21,977.786,506.667,117,0
3704,117,22,977.646,524.395,117,0
3704,117,23,974.586,521.398,117,0
3704,117,24,989.409,503.928,117,0
3704,45,0,1027.72,645.113,45,0
3704,45,1,0,0,45,0
3704,45,2,1054.19,644.957,45,0
3704,45,3,1065.89,645.08,45,0
3704,45,4,0,0,45,0
3704,45,5,0,0,45,0
3704,45,6,0,0,45,0
3704,45,7,0,0,45,0
3704,45,8,0,0,45,0
3704,45,9,0,0,45,0
3704,45,10,0,0,45,0
3704,45,11,0,0,45,0
3704,45,12,0,0,45,0
3704,45,13,0,0,45,0
3704,45,14,0,0,45,0
3704,45,15,1024.73,653.918,45,0
3704,45,16,1021.89,651.012,45,0
3704,45,17,1030.69,674.508,45,0
3704,45,18,0,0,45,0
3704,45,19,0,0,45,0
3704,45,20,0,0,45,0
3704,45,21,0,0,45,0
3704,45,22,0,0,45,0
3704,45,23,0,0,45,0
3704,45,24,0,0,45,0
3705,117,0,1024.69,639.122,117,0
3705,117,1,1057.13,662.679,117,0
3705,117,2,1065.93,642.078,117,0
3705,117,3,1057.17,521.493,117,0
3705,117,4,1001.34,527.334,117,0
3705,117,5,0,0,117,0
3705,117,6,0,0,117,0
3705,117,7,0,0,117,0
3705,117,8,0,0,117,0
3705,117,9,0,0,117,0
3705,117,10,0,0,117,0
3705,117,11,0,0,117,0
3705,117,12,0,0,117,0
3705,117,13,0,0,117,0
3705,117,14,0,0,117,0
3705,117,15,1021.78,645.025,117,0
3705,117,16,1015.95,642.058,117,0
3705,117,17,1024.87,665.712,117,0
3705,117,18,0,0,117,0
3705,117,19,0,0,117,0
3705,117,20,0,0,117,0
3705,117,21,0,0,117,0
3705,117,22,0,0,117,0
3705,117,23,0,0,117,0
3705,117,24,0,0,117,0
3706,73,0,0,0,73,0
3706,73,1,0,0,73,0
3706,73,2,0,0,73,0
3706,73,3,0,0,73,0
3706,73,4,0,0,73,0
3706,73,5,0,0,73,0
3706,73,6,0,0,73,0
3706,73,7,0,0,73,0
3706,73,8,1068.82,668.675,73,0
3706,73,9,1071.79,668.626,73,0
3706,73,10,1057.13,633.299,73,0
3706,73,11,1030.66,559.708,73,0
3706,73,12,1063.04,671.546,73,0
3706,73,13,1065.85,627.384,73,0
3706,73,14,1033.6,556.748,73,0
3706,73,15,0,0,73,0
3706,73,16,0,0,73,0
3706,73,17,0,0,73,0
3706,73,18,0,0,73,0
3706,73,19,1030.61,512.586,73,0
3706,73,20,1021.83,524.338,73,0
3706,73,21,1030.61,545.007,73,0
3706,73,22,1024.86,509.67,73,0
3706,73,23,0,0,73,0
3706,73,24,1024.75,544.981,73,0
3707,45,0,1048.24,668.657,45,0
3707,45,1,1051.2,665.684,45,0
3707,45,2,1060.06,653.921,45,0
3707,45,3,1048.22,627.392,45,0
3707,45,4,0,0,45,0
3707,45,5,0,0,45,0
3707,45,6,0,0,45,0
3707,45,7,0,0,45,0
3707,45,8,1045.34,648.12,45,0
3707,45,9,1048.35,645.109,45,0
3707,45,10,1045.26,618.604,45,0
3707,45,11,1012.98,547.909,45,0
3707,45,12,1027.78,656.851,45,0
3707,45,13,0,0,45,0
3707,45,14,0,0,45,0
3707,45,15,1051.23,671.587,45,0
3707,45,16,1042.43,671.573,45,0
3707,45,17,0,0,45,0
3707,45,18,0,0,45,0
3707,45,19,0,0,45,0
3707,45,20,0,0,45,0
3707,45,21,0,0,45,0
3707,45,22,995.366,506.831,45,0
3707,45,23,0,0,45,0
3707,45,24,1004.19,524.397,45,0
3708,19,0,0,0,19,0
3708,19,1,0,0,19,0
3708,19,2,0,0,19,0
3708,19,3,0,0,19,0
3708,19,4,0,0,19,0
3708,19,5,1054.22,650.933,19,0
3708,19,6,977.615,530.454,19,0
3708,19,7,1039.43,553.715,19,0
3708,19,8,0,0,19,0
3708,19,9,0,0,19,0
3708,19,10,0,0,19,0
3708,19,11,0,0,19,0
3708,19,12,0,0,19,0
3708,19,13,0,0,19,0
3708,19,14,0,0,19,0
3708,19,15,0,0,19,0
3708,19,16,0,0,19,0
3708,19,17,0,0,19,0
3708,19,18,0,0,19,0
3708,19,19,0,0,19,0
3708,19,20,0,0,19,0
3708,19,21,0,0,19,0
3708,19,22,0,0,19,0
3708,19,23,0,0,19,0
3708,19,24,0,0,19,0
3709,43,0,0,0,43,0
3709,43,1,1065.94,668.537,43,0
3709,43,2,1071.86,671.5,43,0
3709,43,3,1051.2,621.534,43,0
3709,43,4,0,0,43,0
3709,43,5,1068.9,662.724,43,0
3709,43,6,1024.86,618.618,43,0
3709,43,7,0,0,43,0
3709,43,8,1036.52,636.213,43,0
3709,43,9,1039.46,624.516,43,0
3709,43,10,951.289,553.817,43,0
3709,43,11,1045.27,544.946,43,0
3709,43,12,1027.69,642.092,43,0
3709,43,13,951.217,556.778,43,0
3709,43,14,1039.41,550.757,43,0
3709,43,15,0,0,43,0
3709,43,16,0,0,43,0
3709,43,17,1063.01,674.579,43,0
3709,43,18,0,0,43,0
3709,43,19,0,0,43,0
3709,43,20,0,0,43,0
3709,43,21,0,0,43,0
3709,43,22,1068.97,521.485,43,0
3709,43,23,1068.95,527.339,43,0
3709,43,24,0,0,43,0
3710,19,0,1039.49,645.026,19,0
3710,19,1,1045.31,645.171,19,0
3710,19,2,1030.68,627.469,19,0
3710,19,3,0,0,19,0
3710,19,4,0,0,19,0
3710,19,5,1033.57,627.478,19,0
3710,19,6,0,0,19,0
3710,19,7,0,0,19,0
3710,19,8,1024.69,621.604,19,0
3710,19,9,1024.77,621.436,19,0
3710,19,10,927.672,577.401,19,0
3710,19,11,1015.9,542.07,19,0
3710,19,12,1021.7,624.5,19,0
3710,19,13,927.633,580.405,19,0
3710,19,14,1007.12,547.878,19,0
3710,19,15,1065.9,656.847,19,0
3710,19,16,1042.44,650.937,19,0
3710,19,17,1068.78,665.591,19,0
3710,19,18,0,0,19,0
3710,19,19,1045.4,524.446,19,0
3710,19,20,1039.42,524.358,19,0
3710,19,21,1024.66,533.21,19,0
3710,19,22,1048.2,524.272,19,0
3710,19,23,1045.39,527.389,19,0
3710,19,24,1021.86,530.45,19,0
3711,19,0,1071.82,668.682,19,0
3711,19,1,1063.01,656.837,19,0
3711,19,2,1033.59,645.076,19,0
3711,19,3,0,0,19,0
3711,19,4,0,0,19,0
3711,19,5,1074.85,665.582,19,0
3711,19,6,0,0,19,0
3711,19,7,0,0,19,0
3711,19,8,1027.68,624.439,19,0
3711,19,9,1024.71,621.502,19,0
3711,19,10,912.927,597.961,19,0
3711,19,11,1001.25,542.076,19,0
3711,19,12,1027.68,627.447,19,0
3711,19,13,933.605,603.923,19,0
3711,19,14,1001.14,550.745,19,0
3711,19,15,1071.91,668.588,19,0
3711,19,16,1071.83,668.59,19,0
3711,19,17,1060.1,662.712,19,0
3711,19,18,0,0,19,0
3711,19,19,0,0,19,0
3711,19,20,0,0,19,0
3711,19,21,1021.71,533.238,19,0
3711,19,22,1036.52,506.766,19,0
3711,19,23,1033.64,518.486,19,0
3711,19,24,1007.13,533.308,19,0
3712,19,0,0,0,19,0
3712,19,1,1051.32,645.15,19,0
3712,19,2,1027.73,645,19,0
3712,19,3,0,0,19,0
3712,19,4,0,0,19,0
3712,19,5,1074.77,645.107,19,0
3712,19,6,0,0,19,0
3712,19,7,0,0,19,0
3712,19,8,1024.8,624.503,19,0
3712,19,9,1015.93,624.567,19,0
3712,19,10,906.921,621.586,19,0
3712,19,11,977.615,550.972,19,0
3712,19,12,1027.68,624.439,19,0
3712,19,13,971.809,621.556,19,0
3712,19,14,977.789,550.937,19,0
3712,19,15,0,0,19,0
3712,19,16,0,0,19,0
3712,19,17,1045.38,645.098,19,0
3712,19,18,1068.84,648.036,19,0
3712,19,19,0,0,19,0
3712,19,20,0,0,19,0
3712,19,21,995.296,533.221,19,0
3712,19,22,1001.17,503.817,19,0
3712,19,23,1001.18,512.614,19,0
3712,19,24,980.634,542.05,19,0
3713,117,0,1021.74,606.886,117,0
3713,117,1,1021.71,668.641,117,0
3713,117,2,1048.3,680.438,117,0
3713,117,3,0,0,117,0
3713,117,4,0,0,117,0
3713,117,5,983.553,653.93,117,0
3713,117,6,904.031,642.121,117,0
3713,117,7,951.298,571.402,117,0
3713,117,8,0,0,117,0
3713,117,9,0,0,117,0
3713,117,10,0,0,117,0
3713,117,11,0,0,117,0
3713,117,12,0,0,117,0
3713,117,13,0,0,117,0
3713,117,14,0,0,117,0
3713,117,15,1027.74,601.108,117,0
3713,117,16,1027.78,618.628,117,0
3713,117,17,0,0,117,0
3713,117,18,1039.48,648.019,117,0
3713,117,19,0,0,117,0
3713,117,20,0,0,117,0
3713,117,21,0,0,117,0
3713,117,22,0,0,117,0
3713,117,23,0,0,117,0
3713,117,24,0,0,117,0
3714,117,0,1018.9,603.973,117,0
3714,117,1,1018.81,671.493,117,0
3714,117,2,1045.4,686.249,117,0
3714,117,3,0,0,117,0
3714,117,4,0,0,117,0
3714,117,5,980.593,662.66,117,0
3714,117,6,901.19,648.098,117,0
3714,117,7,951.066,574.437,117,0
3714,117,8,0,0,117,0
3714,117,9,0,0,117,0
3714,117,10,0,0,117,0
3714,117,11,0,0,117,0
3714,117,12,0,0,117,0
3714,117,13,0,0,117,0
3714,117,14,0,0,117,0
3714,117,15,1027.78,600.93,117,0
3714,117,16,1027.82,618.468,117,0
3714,117,17,0,0,117,0
3714,117,18,1042.42,647.965,117,0
3714,117,19,0,0,117,0
3714,117,20,0,0,117,0
3714,117,21,0,0,117,0
3714,117,22,0,0,117,0
3714,117,23,0,0,117,0
3714,117,24,0,0,117,0
3715,76,0,1018.79,600.975,76,0
3715,76,1,1010,668.543,76,0
3715,76,2,1004.16,645.117,76,0
3715,76,3,930.581,651.005,76,0
3715,76,4,0,0,76,0
3715,76,5,1001.23,683.276,76,0
3715,76,6,906.952,668.597,76,0
3715,76,7,936.462,577.422,76,0
3715,76,8,927.681,680.392,76,0
3715,76,9,924.693,671.564,76,0
3715,76,10,907.09,645.103,76,0
3715,76,11,0,0,76,0
3715,76,12,924.719,677.437,76,0
3715,76,13,0,0,76,0
3715,76,14,0,0,76,0
3715,76,15,1024.7,597.985,76,0
3715,76,16,1027.75,603.957,76,0
3715,76,17,0,0,76,0
3715,76,18,1048.26,645.049,76,0
3715,76,19,0,0,76,0
3715,76,20,0,0,76,0
3715,76,21,0,0,76,0
3715,76,22,0,0,76,0
3715,76,23,0,0,76,0
3715,76,24,0,0,76,0
3716,76,0,1018.87,598.059,76,0
3716,76,1,1018.82,650.963,76,0
3716,76,2,1004.18,636.235,76,0
3716,76,3,971.741,642.13,76,0
3716,76,4,0,0,76,0
3716,76,5,1018.89,668.686,76,0
3716,76,6,971.717,645.014,76,0
3716,76,7,986.502,630.43,76,0
3716,76,8,945.227,668.595,76,0
3716,76,9,945.234,668.534,76,0
3716,76,10,910.032,650.944,76,0
3716,76,11,930.708,589.157,76,0
3716,76,12,936.448,665.713,76,0
3716,76,13,921.761,651.003,76,0
3716,76,14,930.664,577.381,76,0
3716,76,15,1024.73,594.92,76,0
3716,76,16,1027.71,600.87,76,0
3716,76,17,0,0,76,0
3716,76,18,1048.37,633.308,76,0
3716,76,19,942.352,533.324,76,0
3716,76,20,930.63,539.143,76,0
3716,76,21,0,0,76,0
3716,76,22,0,0,76,0
3716,76,23,0,0,76,0
3716,76,24,933.451,577.344,76,0
3717,76,0,1018.78,595.098,76,0
3717,76,1,1021.88,662.683,76,0
3717,76,2,1012.98,644.966,76,0
3717,76,3,915.859,671.482,76,0
3717,76,4,930.447,600.999,76,0
3717,76,5,1030.63,683.311,76,0
3717,76,6,915.896,671.578,76,0
3717,76,7,930.64,603.969,76,0
3717,76,8,0,0,76,0
3717,76,9,0,0,76,0
3717,76,10,0,0,76,0
3717,76,11,0,0,76,0
3717,76,12,0,0,76,0
3717,76,13,0,0,76,0
3717,76,14,0,0,76,0
3717,76,15,1024.76,583.295,76,0
3717,76,16,1027.71,597.942,76,0
3717,76,17,0,0,76,0
3717,76,18,1048.47,627.414,76,0
3717,76,19,0,0,76,0
3717,76,20,0,0,76,0
3717,76,21,0,0,76,0
3717,76,22,0,0,76,0
3717,76,23,0,0,76,0
3717,76,24,0,0,76,0
3718,19,0,1013.03,589.111,19,0
3718,19,1,1024.7,653.895,19,0
3718,19,2,980.629,630.404,19,0
3718,19,3,921.703,674.511,19,0
3718,19,4,930.447,601.068,19,0
3718,19,5,1065.92,674.558,19,0
3718,19,6,1024.76,742.147,19,0
3718,19,7,974.665,665.662,19,0
3718,19,8,0,0,19,0
3718,19,9,0,0,19,0
3718,19,10,0,0,19,0
3718,19,11,0,0,19,0
3718,19,12,0,0,19,0
3718,19,13,0,0,19,0
3718,19,14,0,0,19,0
3718,19,15,1021.77,577.357,19,0
3718,19,16,1027.7,589.119,19,0
3718,19,17,0,0,19,0
3718,19,18,1051.34,621.52,19,0
3718,19,19,0,0,19,0
3718,19,20,0,0,19,0
3718,19,21,0,0,19,0
3718,19,22,0,0,19,0
3718,19,23,0,0,19,0
3718,19,24,0,0,19,0
3719,19,0,1010.04,580.402,19,0
3719,19,1,1021.69,653.957,19,0
3719,19,2,980.632,633.343,19,0
3719,19,3,927.721,668.597,19,0
3719,19,4,930.637,618.633,19,0
3719,19,5,1051.33,674.588,19,0
3719,19,6,1077.72,739.266,19,0
3719,19,7,1089.43,671.549,19,0
3719,19,8,948.248,742.292,19,0
3719,19,9,924.65,736.285,19,0
3719,19,10,0,0,19,0
3719,19,11,0,0,19,0
3719,19,12,971.767,759.872,19,0
3719,19,13,0,0,19,0
3719,19,14,0,0,19,0
3719,19,15,1018.84,574.477,19,0
3719,19,16,1027.68,580.389,19,0
3719,19,17,0,0,19,0
3719,19,18,1054.23,618.519,19,0
3719,19,19,0,0,19,0
3719,19,20,0,0,19,0
3719,19,21,0,0,19,0
3719,19,22,0,0,19,0
3719,19,23,0,0,19,0
3719,19,24,0,0,19,0
3720,121,0,1010.09,580.342,121,0
3720,121,1,1015.92,651.042,121,0
3720,121,2,989.412,639.163,121,0
3720,121,3,927.596,671.62,121,0
3720,121,4,933.602,621.442,121,0
3720,121,5,1036.55,671.5,121,0
3720,121,6,927.646,689.258,121,0
3720,121,7,936.441,621.625,121,0
3720,121,8,927.673,745.12,121,0
3720,121,9,909.969,736.279,121,0
3720,121,10,0,0,121,0
3720,121,11,0,0,121,0
3720,121,12,945.244,759.821,121,0
3720,121,13,0,0,121,0
3720,121,14,0,0,121,0
3720,121,15,1018.78,574.398,121,0
3720,121,16,1027.73,580.328,121,0
3720,121,17,0,0,121,0
3720,121,18,1054.2,612.729,121,0
3720,121,19,0,0,121,0
3720,121,20,0,0,121,0
3720,121,21,0,0,121,0
3720,121,22,0,0,121,0
3720,121,23,0,0,121,0
3720,121,24,0,0,121,0
3721,125,0,1007.1,580.299,125,0
3721,125,1,1007.15,653.916,125,0
3721,125,2,974.794,642.101,125,0
3721,125,3,921.724,701.061,125,0
3721,125,4,942.315,645.112,125,0
3721,125,5,1045.39,671.494,125,0
3721,125,6,1116.01,721.655,125,0
3721,125,7,1074.85,656.853,125,0
3721,125,8,942.34,768.699,125,0
3721,125,9,909.951,762.765,125,0
3721,125,10,0,0,125,0
3721,125,11,0,0,125,0
3721,125,12,977.676,783.424,125,0
3721,125,13,0,0,125,0
3721,125,14,0,0,125,0
3721,125,15,1010.03,574.345,125,0
3721,125,16,1024.87,577.49,125,0
3721,125,17,0,0,125,0
3721,125,18,1051.25,603.844,125,0
3721,125,19,0,0,125,0
3721,125,20,0,0,125,0
3721,125,21,0,0,125,0
3721,125,22,0,0,125,0
3721,125,23,0,0,125,0
3721,125,24,0,0,125,0
3722,125,0,1004.1,580.285,125,0
3722,125,1,1012.93,647.967,125,0
3722,125,2,960.05,642.175,125,0
3722,125,3,930.523,695.203,125,0
3722,125,4,945.326,665.646,125,0
3722,125,5,1063,653.918,125,0
3722,125,6,1116.09,715.706,125,0
3722,125,7,1071.94,653.935,125,0
3722,125,8,980.606,759.822,125,0
3722,125,9,948.207,751.067,125,0
3722,125,10,0,0,125,0
3722,125,11,0,0,125,0
3722,125,12,1021.8,762.795,125,0
3722,125,13,0,0,125,0
3722,125,14,0,0,125,0
3722,125,15,1001.32,571.497,125,0
3722,125,16,1024.65,577.347,125,0
3722,125,17,0,0,125,0
3722,125,18,1048.28,600.913,125,0
3722,125,19,0,0,125,0
3722,125,20,0,0,125,0
3722,125,21,0,0,125,0
3722,125,22,0,0,125,0
3722,125,23,0,0,125,0
3722,125,24,0,0,125,0
3723,125,0,1001.32,577.541,125,0
3723,125,1,1010,653.886,125,0
3723,125,2,957.101,648.161,125,0
3723,125,3,930.505,695.172,125,0
3723,125,4,945.327,665.613,125,0
3723,125,5,1063.04,659.814,125,0
3723,125,6,1119.06,715.724,125,0
3723,125,7,1074.85,656.819,125,0
3723,125,8,986.494,745.189,125,0
3723,125,9,951.123,745.148,125,0
3723,125,10,0,0,125,0
3723,125,11,0,0,125,0
3723,125,12,1024.74,748.106,125,0
3723,125,13,0,0,125,0
3723,125,14,0,0,125,0
3723,125,15,1001.2,571.388,125,0
3723,125,16,1021.93,577.288,125,0
3723,125,17,0,0,125,0
3723,125,18,1048.2,600.817,125,0
3723,125,19,0,0,125,0
3723,125,20,0,0,125,0
3723,125,21,0,0,125,0
3723,125,22,0,0,125,0
3723,125,23,0,0,125,0
3723,125,24,0,0,125,0
3724,125,0,998.349,577.459,125,0
3724,125,1,1001.33,645.108,125,0
3724,125,2,951.289,639.138,125,0
3724,125,3,927.551,706.914,125,0
3724,125,4,948.276,668.735,125,0
3724,125,5,1054.19,648.11,125,0
3724,125,6,1116.07,695.191,125,0
3724,125,7,1045.34,665.711,125,0
3724,125,8,977.697,771.656,125,0
3724,125,9,939.445,768.705,125,0
3724,125,10,0,0,125,0
3724,125,11,0,0,125,0
3724,125,12,1021.71,771.669,125,0
3724,125,13,0,0,125,0
3724,125,14,0,0,125,0
3724,125,15,998.177,568.585,125,0
3724,125,16,1018.9,574.509,125,0
3724,125,17,0,0,125,0
3724,125,18,1042.37,597.887,125,0
3724,125,19,0,0,125,0
3724,125,20,0,0,125,0
3724,125,21,0,0,125,0
3724,125,22,0,0,125,0
